cnpj;optante_simples;optante_simei
15139629000194;False;False
15221433000306;False;False
15245499000174;False;False
15271848000203;;
15293005000127;True;False
15378807000130;True;True
15384564000142;True;True
15466936000180;True;True
15475922000122;True;True
15591151000139;True;False
15670352000121;True;False
15708023000122;True;True
15916633000111;True;True
15930196000190;True;True
16233389000155;False;False
16539161000198;True;True
16588318000175;True;True
16590234000176;False;False
16786137000153;True;False
16811052000188;True;False
16814950000190;False;False
16822807000140;True;True
17001627000160;False;False
17077702001148;False;False
17095247000131;True;True
17106272000173;True;True
17159382000101;False;False
17209520000101;False;False
17242393000657;False;False
17277238000161;False;False
17334843000127;True;True
17409628000148;False;False
17518144000137;True;True
17534610000178;False;False
17575756000161;True;True
17725499000105;True;False
17785215000168;False;False
17788352000156;False;False
17795700000112;True;False
17956811000163;True;False
18089370000102;True;False
18105370000159;True;False
18123780000122;True;True
18184239000124;True;True
18192700000190;True;False
18248565000158;True;True
18255681000285;True;False
18258792000164;True;False
18291706000115;False;False
18300920000190;True;False
18303260000100;True;False
18328118025446;;
18390713000174;True;True
18464360000100;True;True
18475649000124;True;False
18485330000180;False;False
18512007000158;False;False
18512843000132;True;True
18575294000145;True;True
18585694000131;True;True
18597829000693;False;False
18631987000108;True;True
18695123000150;False;False
18719115000104;True;True
18787605000130;False;False
18829852000151;True;False
18834900000108;False;False
19041921000120;True;True
19052643000107;True;False
19090697000167;False;False
19123159000121;True;False
19132552000181;True;True
19167707000115;True;False
19198663000190;True;True
19250804000177;True;True
19267059000179;True;False
19279791000169;True;False
19397638000136;True;True
19424549000131;True;True
19445056000188;True;True
19456005000151;True;True
19523642000101;True;False
19553408000119;True;False
19590400000122;True;True
19747222000109;True;True
19813250000179;True;True
19815640000188;True;True
19861515000104;True;True
19869547000318;False;False
19962343000165;True;True
19989146000130;False;False
20092216000131;True;False
20121785000168;True;False
20155787000178;True;False
20200750000114;True;True
20209276000191;False;False
20301323000122;True;False
20331199000148;True;False
20537662000102;True;True
20587761000107;True;True
20622224000142;True;False
20698459000118;True;True
20705243000132;False;False
20740079000102;True;False
20781594000122;True;True
20814880000147;True;True
20963347000147;True;True
21039642000174;False;False
21100839000171;True;False
21127726000160;True;True
21168690000162;True;False
21188808000114;False;False
21189362000223;False;False
21226595000178;True;True
21235231000154;True;False
21238295000109;True;True
21245345000185;False;False
21247134000181;True;True
21255567000189;False;False
21270041000178;True;True
21272427000119;True;True
21289536000149;False;False
21403307000103;False;False
21486520000126;True;True
21550540000119;True;True
21568365000197;False;False
21632531000177;False;False
21740251000182;False;False
21755272000171;False;False
21778582000101;True;True
21799050000150;True;True
21804818000137;True;False
21939916000181;False;False
21942200000133;True;False
22013419000110;True;False
22066845000112;False;False
22091966000114;True;True
22198057000180;True;True
22224462000125;False;False
22257017000161;False;False
22259590000104;True;False
22311392000142;True;True
22329755000177;True;True
22388735000339;;
22450898000132;True;False
22461690000119;True;False
22470809000110;True;True
22558052000110;True;True
22595705000131;True;True
22618155000129;False;False
22672189000100;True;True
22744224000140;True;False
23011475000189;True;True
23018465000175;True;True
23081096000165;True;True
23153443000118;True;False
23229433000119;True;True
23230813000173;True;True
23274691000117;True;True
23358865000120;True;True
23360789000197;True;False
23449346000177;True;False
23467184000108;True;False
23479346000110;True;False
23491699000135;True;False
23506996000107;False;False
23526760000132;True;False
23615961000106;True;True
23640282000197;False;False
23672893000117;False;False
23673968000184;True;True
23693886000100;True;False
23762648000109;True;True
23763385000144;True;True
23765499000123;True;False
23770308000111;False;False
23798939000149;True;True
23856854000170;True;False
23872291000103;True;True
23908951000169;True;True
23912032000169;True;True
23986360000100;True;True
24203535000128;True;False
24217437000140;True;True
24221766000164;True;True
24234609000193;False;False
24270061000137;False;False
24335883000159;False;False
24392902000189;True;True
24445966000109;True;True
24449870000100;True;True
24510966000137;True;True
24513384000295;False;False
24536947000180;True;True
24561218000183;True;True
24682880000191;True;False
24733613000104;True;True
24784982000118;True;False
24818542000134;False;False
24823860000193;True;False
24852115000172;True;True
24890522000174;True;True
24900061000173;True;False
24902930000107;True;True
24931880000188;True;True
25009073000175;True;True
25035814000192;True;True
25053645000113;True;True
25101565000196;True;True
25103710000178;True;False
25112074000140;False;False
25118692000106;True;True
25127505000142;True;False
25168981000101;True;False
25201910000163;True;True
25204888000105;True;False
25210660000209;;
25252907000250;False;False
25282652000197;True;True
25421475000182;True;True
25989590000158;True;True
26032554000164;True;True
26064720000104;False;False
26073257000167;True;False
26109976000190;True;False
26161827000170;True;False
26175926000101;True;True
26177643000107;True;True
26272088000194;False;False
26359706000138;True;False
26390441000130;False;False
26399701000139;False;False
26499325000154;True;True
26519689000159;False;False
26599547000149;True;False
26641330000150;True;False
26659061000159;False;False
26709481000100;True;False
26778665000114;True;True
26836194000153;True;False
26918176000110;False;False
26934449000110;True;True
27036179000193;True;True
27041759000179;True;True
27218590000180;True;True
27233299000180;False;False
27244996000137;True;False
27259205000142;True;False
27308056000164;False;False
27390768000175;True;False
27613267000100;True;True
27623624000111;True;True
27628785000106;True;True
27707609000151;True;True
27723108000169;False;False
27819201000171;True;True
27843733000144;True;False
27870129000107;True;False
27885927000102;True;False
27923517000109;False;False
27997351000175;True;True
28042444000109;False;False
28169546000190;True;False
28283235000157;True;True
28358735000100;True;True
28386903000171;True;False
28430087000156;True;False
28431338000117;True;False
28448987000120;True;False
28477643000140;True;False
28502371000190;True;True
28539361000120;False;False
28541502000149;True;True
28580303000140;True;False
28671740000179;True;True
28698475000112;True;True
28704028000129;True;False
28756169000195;True;False
28786180000106;True;False
28786645000110;True;False
28792193000180;True;False
28798267000195;True;True
28817634000150;True;True
28838087000190;True;True
28959681000139;True;True
29076659000103;True;True
29127049000191;True;True
29188740000185;True;False
29214434000176;True;False
29285716000164;True;True
29352947000143;True;True
29413421000126;True;True
29418528000167;True;True
29444814000105;True;True
29467696000142;True;True
29493601000165;True;True
29511628000133;True;True
29513586000170;False;False
29574869000121;True;True
29779362000104;True;True
29810197000106;True;False
29843186000122;True;False
29844379000106;True;False
29859416000141;True;True
29940980000194;True;True
29982222000139;True;False
29998612000105;True;True
30003301000130;True;True
30022451000190;False;False
30035123000129;True;False
30054148000170;True;True
30224914000105;True;True
30232404000171;False;False
30297937000131;True;False
30312173000106;True;True
30384475000190;True;False
30399350000133;True;True
30478730000163;True;True
30523008000101;True;True
30566853000156;True;True
30647346000147;True;False
30649674000182;True;True
30723886000162;False;False
30732955000102;True;False
30740720000154;True;True
30746985000160;True;True
30767143000194;True;True
30829401000110;True;True
30855082000117;True;True
30964765000102;True;True
30973683000124;True;True
30988438000190;False;False
30991081000108;True;False
30994827000129;True;False
31066736000196;True;False
31078534000164;True;True
31228506000186;True;True
31238597000130;True;True
31291977000139;False;False
31303234000131;True;True
31306226000149;True;False
31404589000117;True;True
31446125000173;True;True
31452113002286;False;False
31509434000145;True;True
31512654000128;True;True
31537109000196;False;False
31556474000148;True;False
31578688000115;True;True
31650279000182;True;True
31691428000151;False;False
31691429000104;True;True
31749578000179;True;False
31779953000123;True;True
31790933000153;True;True
31807447000109;True;True
31858524000141;True;False
31863783000241;;
31930763000165;True;True
31946125000132;True;True
31973668000149;True;True
31980866000130;True;False
31984011000187;True;False
32065723000165;True;False
32074594000171;True;True
32169580000131;True;False
32200036000105;True;True
32200802000131;True;False
32299606000166;True;True
32300064000102;False;False
32398427000186;True;True
32403490000163;True;True
32409565000113;True;True
32421808000139;True;True
32512850000165;False;False
32553200000168;True;True
32586567000188;True;True
32587497000182;True;True
32677765000157;True;True
32761718000197;True;True
32780529000161;True;True
32785542000103;True;False
32788105000143;True;True
32849469000196;True;False
32899199000128;True;False
32937929000138;True;False
32945043000136;False;False
33095663000196;True;False
33096090000115;False;False
33126271000147;True;True
33197216000148;True;False
33205884000170;True;True
33208663000155;True;False
33214018000145;True;True
33263624000150;True;False
33341007000126;True;False
33350891000165;True;True
33413546000123;True;True
33414885000124;True;False
33416936000157;True;True
33441101000157;True;True
33450514000106;True;True
33453598000123;False;False
33466225000197;True;False
33484993000173;True;False
33579461000110;True;True
33664552000153;True;True
33667377000158;True;False
33700381000170;True;True
33758190000160;True;True
33807265000155;True;True
33838092000132;True;True
33878073000130;True;True
33907294000199;True;False
33922750000170;True;True
33933728000125;True;True
33935085000159;True;True
33960799000117;True;True
33967340000145;False;False
33970735000105;True;True
33982905000163;True;True
34003348000154;True;True
34023307000120;True;True
34047624000186;True;False
34129741000199;True;True
34157500000153;True;True
34229770000122;True;True
34237547000127;False;False
34266006000127;True;True
34299152000159;True;True
34308565000152;True;False
34339193000121;True;True
34380339000182;True;False
34393866000121;True;False
34398616000184;True;False
34433939000161;True;False
34451098000115;True;False
34474024000102;True;True
34485991000161;True;True
34487134000109;True;True
34542305000147;True;False
34595627000154;True;False
34601777000123;True;True
34634317000100;True;True
34703740000106;True;False
34710113000100;True;True
34732922000105;True;True
34753812000120;True;True
34784380000114;True;True
34796444000105;True;False
34814594000196;True;False
34881225000116;True;False
34903854000108;True;False
34949376000169;True;True
35054684000199;True;True
35111084000115;True;True
35124745000147;True;True
35159926000109;True;True
35183622000187;True;True
35204344000105;True;False
35206553000180;True;True
35264888000154;True;False
35292676000180;True;True
35356809000135;True;True
35374374000151;True;True
35407454000166;True;True
35430454000187;True;True
35460721000169;True;True
35467432000191;True;False
35588336000100;False;False
35602505000100;True;True
35654782000167;True;False
35733409000100;True;True
35734102000115;False;False
35765998000108;True;True
35941462000198;True;True
35959203000194;True;True
35998468000100;True;True
36011376000149;True;True
36023081000192;True;False
36028094000154;True;False
36069299000188;True;True
36089184000155;True;True
36099330000123;True;False
36130735000187;True;True
36137522000187;True;True
36161190000176;True;True
36213001000161;True;True
36234072000140;True;True
36259987000100;True;True
36273137000167;True;True
36277494000101;True;True
36292818000172;False;False
36312716000171;True;False
36320342000136;True;True
36341909000150;True;False
36344474000106;False;False
36352622000126;True;True
36354291000163;True;True
36361754000114;True;True
36386015000187;True;True
36422328000143;True;True
36441257000126;True;False
36443218000168;True;False
36452321000174;True;True
36478322000198;True;True
36521452000166;True;True
36549679000110;True;True
36573672000133;False;False
36582073000186;True;True
36582213000116;True;True
36601622000112;True;True
36629768000176;True;False
36651911000126;True;True
36733047000101;True;False
36735922000194;False;False
36765874000187;True;True
36771607000112;True;True
36791459000106;True;True
36800808000109;True;True
36801491000117;True;True
36808911000197;True;False
36819208000184;True;True
36854010000131;True;True
36867546000191;True;True
36885237000144;True;True
36899905000192;True;True
36930215000159;True;True
36973054000180;True;True
36974346000138;True;True
36977333000112;True;True
37010970000188;True;False
37032368000141;True;True
37034850000110;True;True
37104179000137;True;True
37126691000184;True;True
37179586000103;True;False
37244817000115;True;True
37310176000150;True;True
37336867000122;True;True
37367993000144;True;True
37378308000185;True;False
37379201000151;True;False
37397608000101;True;True
37514590000180;True;True
37519417000175;True;False
37559859000145;True;True
37604862000133;True;True
37633531000121;True;True
37694781000171;True;True
37700393000156;True;True
37763961000168;True;True
37778077000105;True;True
37787864000105;True;False
37800425000195;True;False
37862093000173;True;True
37880866000144;True;False
37881459000151;True;True
37895088000167;True;True
37904637000112;True;True
37937259000173;True;True
37940257000133;True;True
37948014000141;True;True
37996225000150;True;True
38017985000130;True;True
38099151000111;True;True
38133379000180;True;True
38133756000181;True;True
38152026000128;True;True
38171754000187;True;True
38171858000191;True;True
38193479000100;True;True
38222227000154;True;False
38225734000141;True;True
38246632000102;True;False
38271421000120;True;True
38276188000178;True;False
38310700000155;;
38328489000106;;
38333618000146;True;True
38338002000168;True;True
38349390000182;True;True
38358173000159;True;True
38361313000148;True;False
38395680000162;True;True
38398283000144;True;True
38407415000157;True;True
38457143000108;True;True
38462349000118;True;True
38462814000110;True;True
38730599000191;;
38828104000161;True;True
38828677000195;True;True
38925613000102;True;True
38973125000170;True;True
39226573000254;;
39232949000152;True;True
39234178000132;True;True
39267865000154;True;True
39286750000107;True;True
39334210000151;True;True
39351080000165;True;False
39359130000150;True;True
39453438000160;True;True
39494534000157;True;True
39502170000100;True;False
39502494000148;True;True
39512277000139;True;True
39514973000184;True;True
39519437000171;True;False
39531671000114;True;True
39600216000123;True;False
39621854000120;True;True
39624891000192;True;True
39650019000119;True;True
39723704000128;True;True
39729031000113;True;True
39747251000170;True;True
39822067000147;True;True
39838251000185;True;False
39870005000100;True;False
39884072000184;True;True
39906812000136;True;True
39913081000156;True;True
39931304000108;True;True
39979654000144;True;True
39998931000166;True;False
40074005000183;True;True
40081266000120;True;True
40092289000130;True;True
40098207000165;True;True
40108182000133;True;True
40123021000119;True;True
40139213000113;True;True
40147353000133;True;True
40159528000122;True;False
40164746000155;True;True
40165505000120;True;True
40194391000147;False;False
40248081000168;True;True
40263023000103;True;True
40284170000160;True;True
40288277000186;True;True
40313244000149;True;True
40323457000151;True;True
40337136000106;;
40351072000106;True;True
40366281000115;True;True
40381540000187;True;True
40442593000160;True;True
40476124000162;True;True
40508670000138;True;False
40531498000133;True;True
40544196000108;True;False
40576501000135;True;True
40587175000161;;
40602355000175;True;True
40645795000100;True;False
40669802000103;True;True
40677013000114;True;True
40682576000109;True;True
40685267000184;True;True
40693683000124;True;True
40738687000181;True;True
40754914000162;True;True
40756148000175;True;True
40765202000149;True;True
40776766000187;True;True
40791537000131;True;True
40841728013653;;
40880010000183;True;True
40903009000127;True;True
40961748000175;True;True
40965684000180;True;True
41003359000108;True;True
41023048000100;True;True
41050195000161;;
41070348000132;;
41070808000122;True;True
41110151000180;True;False
41114863000177;True;True
41141509000131;True;False
41179827000191;True;True
41194068000136;True;True
41204155000127;True;False
41207582000169;True;True
41249546000168;True;True
41281682000135;;
41285299000155;True;True
41303265000146;True;True
41361592000154;True;True
41371884000178;True;True
41435266000144;True;True
41467636000125;True;True
41480635000110;True;True
41535983000148;True;True
41565628000111;True;True
41592102000120;True;True
41604969000159;True;True
41620240000176;True;True
41663254000177;True;True
41694245000143;True;True
41730865000190;True;True
41744747000131;True;True
41759740000193;True;True
41760968000101;True;False
41770493000126;;
41852244000180;True;True
41853136000121;False;False
41877075000132;True;True
41891301000130;True;True
41904271000159;True;False
41922409000142;True;True
41922441000128;True;True
41940544000110;True;True
41987469000143;True;True
42075928000185;True;True
42124728000175;True;True
42178479000109;True;False
42192467000120;True;True
42221172000135;True;True
42257206000141;True;True
42258280000182;True;True
42269987000194;;
42278692000184;True;True
42326832000142;True;True
42350773000148;True;True
42360143000154;True;True
42394654000197;True;True
42430212000159;True;False
42446290000141;True;True
42474495000130;;
42506965000109;True;True
42507000000122;True;True
42529218000188;True;True
42535421000167;True;True
42539878000140;True;True
42568423000152;True;True
42580867000103;True;True
42588515000102;True;False
42613772000149;True;True
42649555000109;True;True
42665217000160;True;True
42675243000170;True;True
42747852000197;True;True
42773278000141;True;True
42829065000194;True;True
42837469000120;True;True
42838476000146;True;False
42848001000130;True;True
42866025000112;True;False
42892904000119;True;False
42938445000167;;
42987035000106;True;True
43036691000196;;
43053623000135;True;True
43055620000130;True;True
43058896000172;True;True
43069532000198;True;True
43086618000129;;
43115074000186;True;False
43137802000150;True;False
43139818000100;True;False
43224220000101;True;True
43288042000182;False;False
43316337000115;True;True
43328576000195;True;False
43433574000166;True;True
43468037000151;True;True
43474863000103;True;True
43478621000198;True;True
43514212000108;True;True
43558746000128;True;False
43583910000157;True;True
43587626000159;True;False
43615264000162;True;True
43677112000194;True;False
43693268000169;True;True
43724512000103;True;False
43757316000135;True;False
43767330000110;True;True
43794641000178;True;True
43934014000195;True;True
43956131000150;True;False
43958661000137;True;False
43977766000133;True;False
44000494000180;True;False
44023864000102;;
44030446000134;True;True
44030548000150;True;False
44062254000100;True;True
44112048000167;True;True
44121082000106;True;True
44155899000197;True;True
44285347000101;True;True
44292893000161;True;True
44305583000134;True;True
44393368000132;True;False
44422700000140;True;True
44426574000100;True;True
44453374000138;True;True
44465462000150;True;True
44466901000149;True;True
44479159000106;True;False
44482779000102;True;True
44489180000192;True;True
44492240000126;True;True
44493790000160;True;True
44517349000170;True;True
44518019000108;True;True
44538570000105;True;True
44543599000185;True;False
44546303000180;True;True
44556544000100;True;False
44575979000100;True;True
44634397000149;True;False
44697678000140;True;True
44730119000195;True;True
44748182000159;True;True
44775704000101;True;True
44826746000124;True;True
44835557000118;True;False
44877087000155;True;True
44960570000107;True;True
44974644000156;True;True
44980881000120;True;True
45006710000167;True;True
45011973000164;True;True
45045278000113;True;True
45050506000143;True;True
45058753000196;True;True
45066771000110;True;True
45087659000165;;
45098211000147;True;False
45196089000141;True;False
45250039000103;True;True
45310022000196;True;True
45311014000164;True;True
45326331000154;True;True
45348022000185;True;False
45456056000193;;
45475077000156;True;True
45477201000112;True;True
45496467000102;True;True
45503922000150;True;True
45532201000178;True;True
45568461000101;True;False
45572977000111;True;True
45616983000123;True;True
45627258000150;True;True
45644540000146;True;True
45651649000100;True;False
45675090000159;True;True
45700335000150;;
45703373000167;True;True
45715309000104;True;True
45755941000173;True;True
45772115000132;True;False
45779537000130;True;True
45836878000108;True;True
45868324000184;True;True
45898669000180;True;True
45899586000106;True;True
45906597000176;True;True
45944015000146;True;True
45963529000149;True;False
45974415000102;True;True
46066670000101;True;True
46067521000167;True;True
46082892000118;True;True
46086870000126;True;True
46137314000131;True;False
46196495000177;True;True
46200049000199;True;True
46250482000139;True;True
46311814000148;True;True
46318115000120;True;True
46323352000189;True;True
46339566000143;True;True
46342775000146;True;True
46376701000120;True;True
46388461000184;True;True
46400137000134;True;True
46405134000193;True;True
46436545000146;;
46456247000118;True;False
46471674000175;True;False
46484134000126;True;True
46528200000112;True;True
46548990000106;True;True
46588910000138;True;True
46604276000180;True;True
46749093000152;True;True
46787070000132;True;False
46789813000103;True;True
46803245000158;True;False
46806177000180;True;True
46813217000111;True;False
46818730000103;True;True
46828888000156;True;True
46845714000100;True;True
46849841000179;True;True
46886859000140;False;False
46892180000164;True;True
46897578000193;True;True
46916296000196;True;True
46920332000195;True;True
46939982000182;True;False
46950688000171;True;True
46964050000190;True;False
46973452000150;;
46985282000124;True;True
46997674000103;True;False
47006775000138;True;True
47017472000110;True;True
47024960000155;True;True
47026986000132;True;True
47032531000120;True;True
47073768000159;True;False
47075159000139;True;True
47126298000144;True;True
47185981000152;True;False
47193634000171;True;False
47199089000120;True;True
47217065000157;;
47219707000157;True;True
47228708000168;;
47239263000111;True;False
47250896000120;;
47259964000112;True;True
47268434000130;True;True
47280851000107;True;True
47304190000102;True;True
47322751000198;True;True
47335949000106;True;True
47351514000155;True;True
47353011000119;True;True
47372379000124;True;True
47378938000103;True;True
47383398000156;True;True
47411959000183;True;True
47435703000106;True;True
47457960000149;True;False
47472817000126;True;True
47474066000187;True;True
47607573000141;True;True
47627731000125;True;True
47630325000111;True;True
47651148000150;True;True
47669743000112;;
47685348000123;True;False
47702974000180;True;True
47705796000141;True;True
47720650000175;True;True
47733299000157;True;True
47753949000126;True;True
47775227000172;True;True
47780950000140;True;True
47811892000174;True;True
47843121000169;True;True
47857509000119;True;True
47876885000150;True;True
47888529000157;;
47920313000121;;
47949816000120;;
47954984000103;;
47993672000109;;
48023794000135;;
48024001000100;;
48030477000146;;
48042672000196;;
48077480000115;;
48091639000156;;
48139645000136;;
48157355000115;;
48170727000143;;
48214327000192;;
48227667000158;;
48254336000107;;
48281535000104;;
48298314000149;;
48302161000166;;
48329563000154;;
48342122000192;;
48342737000119;True;False
48358604000130;;
48364352000152;;
48382557000160;;
49810070000102;True;False
52369709000162;True;False
54239561000177;False;False
56074768000164;True;False
56643018000166;False;False
57490534000160;True;False
57712184000130;False;False
57715195000173;False;False
58137340002001;False;False
59334979000349;;
60746948000112;False;False
60746948169885;False;False
60894730000105;False;False
60941796000451;False;False
61082004000150;False;False
61486650000183;False;False
61526398031906;False;False
63489157000142;True;False
67410209000102;False;False
67758532000163;False;False
68143023000199;False;False
68640861000178;True;False
68853118000104;True;False
72873532000144;True;False
73003287000268;False;False
74046731000376;;
74123126000190;False;False
74574831000103;True;True
74661349000100;False;False
76597152000185;False;False
78189040000110;True;False
78588415001944;False;False
79342069005970;False;False
80629140000162;False;False
81173635000192;True;False
81261976000110;True;False
82901000000127;False;False
83878892000155;False;False
85326692000115;True;False
85332146000197;True;False
87456562000122;False;False
88067780000138;False;False
88071212000100;False;False
88212113002307;False;False
88586565000143;True;False
88611835000129;False;False
89086144000116;False;False
90115551000193;True;False
90441460000148;False;False
92027325000186;False;False
92702067000196;False;False
92727932000744;False;False
92749225000163;False;False
94768835000130;True;False
95602348000165;False;False
97537903000148;True;False
208012621;False;False
127993000167;False;False
217289000103;False;False
230225000134;True;False
238905000102;True;False
416968000101;False;False
656484000121;True;False
734543000485;False;False
754836000181;False;False
826607000125;False;False
844150000181;True;False
931718000100;False;False
1039012000192;True;False
1060100000176;True;True
1092686000401;False;False
1183116000176;False;False
1206941002788;False;False
1209459000162;True;False
1345202000138;False;False
1417222000177;False;False
1475924000107;True;False
1547481000112;False;False
1928043000102;True;False
1946013000110;False;False
2023490000177;False;False
2093125000139;True;False
2157176000268;False;False
2323453000184;False;False
2351144000118;False;False
2365069000144;False;False
2405951000176;True;False
2421421000111;False;False
2545360000285;True;False
2558157000162;False;False
2635522000195;False;False
2649725000130;True;True
2656196001921;False;False
2658560000163;True;False
2689510000143;True;False
2702824000210;False;False
2847681001206;False;False
3113827000108;False;False
3220438000173;False;False
3228281000122;False;False
3378899000179;True;False
3596534000200;False;False
3603270000185;True;False
3608241000106;True;False
3688666000172;True;False
3704338000112;False;False
3761409000119;True;False
3762947000128;False;False
3814438000100;True;False
3842898000133;False;False
3865570000132;True;False
3931322000142;True;False
3996096000188;True;False
4019367000108;False;False
4034297000167;False;False
4098240000121;True;False
4195220000179;True;False
4219777000283;False;False
4241320000194;False;False
4395456000159;True;False
4413313000122;True;False
4436079000159;True;False
4459956000107;False;False
4529120000131;False;False
4665133000138;False;False
4742028000155;True;False
4821041000108;False;False
4831608000380;False;False
4957602000192;True;False
5236595000100;False;False
5242015000180;False;False
5254957007271;False;False
5314137000134;False;False
5331509000130;False;False
5448446000105;True;False
5586517000128;False;False
5610271000182;True;False
5655187000347;;
5677031000103;False;False
5729328000167;True;False
5884669000107;False;False
5906063000125;False;False
6112513000170;False;False
6155276000125;True;False
6218990000115;False;False
6292780000258;;
6338571000117;False;False
6373224000125;False;False
6555836000139;True;False
6696645000197;True;False
6867016000182;False;False
6935725000158;False;False
6965725000109;True;False
7063080000173;True;False
7088778000143;False;False
7110963000197;False;False
7139485000148;True;False
7153543000198;True;False
7206816000115;False;False
7263531000116;False;False
7328706000126;True;False
7341923000156;False;False
7387388000174;True;False
7424707000174;False;False
7437016000105;False;False
7447023000198;False;False
7456538000154;True;False
7497512000154;False;False
7508834000151;True;False
7594978000178;False;False
7605075001036;;
7611562000110;False;False
7615169000103;True;False
7631274000128;True;True
7689002000189;False;False
7749873000140;True;False
7816890000153;False;False
7820907000146;False;False
7852645000100;True;False
7926704003235;False;False
7952246000889;False;False
7957021000149;False;False
8001152000382;False;False
8037841000185;False;False
8045950000144;False;False
8065557000112;False;False
8076862000100;True;False
8078416000134;True;False
8156855000380;;
8193934000107;False;False
8215635000118;False;False
8238386001077;;
8251235000168;False;False
8254292000109;True;False
8359543000101;True;False
8364948000138;False;False
8372297000128;False;False
8390702000130;False;False
8390859000166;True;False
8394423000145;False;False
8483818000114;False;False
8486019000100;False;False
8524824000172;False;False
8545821000115;True;False
8561701002074;;
8565492000174;False;False
8581122000120;True;False
8610675000164;False;False
8667627000102;True;False
8731619000420;False;False
8753255000137;True;False
8777639000190;False;False
8801621000186;False;False
8804234000284;False;False
8841044000156;False;False
8880077000296;False;False
8890986000124;False;False
8895838000100;False;False
8951053000108;True;False
9031612000116;False;False
9039859000189;False;False
9047268000153;False;False
9089133000150;True;False
9142731000146;True;False
9269991000187;False;False
9321806000156;True;True
9346601000125;False;False
9551402000744;;
9631030000170;False;False
9651515000126;True;True
9654749000127;True;False
10215988000160;False;False
10281936000191;True;False
10285590018228;;
10294251000180;False;False
10336481000245;False;False
10356697000191;False;False
10410381000130;False;False
10441755000185;True;False
10454074000151;True;False
10493612000117;False;False
10509307000257;;
10566074000143;False;False
10574455000255;True;False
10904998000102;True;False
10928875000101;False;False
10936685000136;True;False
10967921000181;False;False
10978921000187;False;False
11103910000116;True;False
11109437000184;True;False
11140945000125;True;False
11188734000162;True;False
11234755000177;False;False
11263922000108;False;False
11354997000102;False;False
11428625000175;True;False
11461166000121;False;False
11467951000191;True;True
11500574000145;False;False
11504835000103;True;False
11643765000166;True;False
11689967000149;True;False
11712355000120;False;False
11721921000160;False;False
11850762000101;True;True
12012897000152;True;False
12146258000180;True;False
12181987000177;False;False
12274282000285;False;False
12401986000190;False;False
12429631000100;True;True
12432646000127;False;False
12486809000405;False;False
12509858000165;True;False
12533136000146;False;False
12589014000171;True;False
12592936000138;True;True
12602618000100;False;False
12635623000110;True;True
12707277000138;True;True
12792964000107;True;False
12886398000194;True;True
12890370000120;True;False
12916891000100;True;True
12923901000134;True;True
12933145000710;False;False
12939698000194;False;False
12964533000172;True;False
12980136000437;;
12983339000134;True;False
13037716000377;False;False
13079893000154;False;False
13105546000159;True;True
13107150000302;False;False
13250840000235;False;False
13260863000140;True;False
13270520000166;False;False
13345620001771;False;False
13419156000153;True;False
13432013000181;True;True
13553507000114;True;False
13569481000283;;
13574594000196;False;False
13639811000189;True;False
13646671000176;True;True
13652947000129;True;False
13776823000155;True;False
13777849000118;False;False
13839509000174;True;True
13867386000185;True;False
13876880000106;True;False
13908111000142;True;True
13961265000106;True;False
13992204000106;False;False
13998121000116;True;True
14001108000103;True;False
14071980000128;True;False
14109658000140;True;False
14123944000160;True;False
14221290000108;True;False
14413739000130;True;False
14495679000141;True;True
14533623000134;False;False
14634316000140;False;False
14724667000141;False;False
14748954000191;False;False
14785253000122;True;True
14816868000179;False;False
14826698000103;True;False
14886555000197;True;False
14892033000289;;
14922621000218;False;False
14985944000170;False;False
15032751000167;True;True
15097399000148;False;False
15129817000131;True;True
15178520000166;True;True
15192403000157;False;False
15259356000111;False;False
15270656002498;False;False
15391138000136;False;False
15396568000140;True;True
15467033000113;True;True
15533821000160;True;False
15593696000184;True;True
15643225000133;True;False
15666319000128;True;True
15702514000166;False;False
15716114000100;True;False
15740386000145;False;False
15768318000194;False;False
15785285000190;False;False
15868439000108;True;False
15914705000191;True;True
16404287000155;False;False
16514555000191;True;True
16531893000131;True;False
16634500000115;False;False
16670085000155;False;False
16713064000170;True;True
16730498000188;True;True
16734425000164;True;True
16771837000174;True;True
16775739000105;True;True
17024176000186;True;True
17035072000177;False;False
17046105000184;True;True
17106124000159;True;True
17167396000169;False;False
17331410000118;True;False
17333981000191;False;False
17368595000135;True;False
17376800000104;True;True
17485872000190;True;True
17487298000109;True;False
17543923000192;True;False
17592377000180;True;True
17596598000126;True;False
17671054000181;False;False
17696228000160;True;True
17727994000145;True;True
17755091000178;False;False
18116989000169;True;True
18130083000107;False;False
18135567000130;True;False
18226766000154;True;False
18237775000140;True;False
18307385000108;True;True
18361054000148;True;False
18431316000101;True;True
18474169000149;True;False
18495449000133;True;True
18535858000116;False;False
18545176000194;True;False
18559508005906;False;False
18610190000124;True;True
18708930000160;True;True
18739099000103;True;True
18770516000180;True;True
18778672000198;True;False
18869699000196;True;True
18910089000199;True;True
19088557000154;False;False
19093019000158;True;True
19143804000178;True;True
19215549000121;True;False
19248662000103;False;False
19311319000166;True;True
19421453000110;True;True
19575197000115;True;True
19634884000164;True;True
19676776002017;False;False
19677483000191;False;False
19734747000100;True;True
19750316000129;True;False
19761698000196;True;True
19792001000497;False;False
19829995000126;True;True
19839541000136;True;True
19847395000190;True;False
19889392000110;True;False
19904356000188;True;True
19949961000175;True;False
19963345000179;True;True
